0,0,150.0,0, 0, 0
1,-221.5351961791922,8.268457116288232,5.928644945812676, 0, 0.18385840583221036
2,-162.12280546245537,5.561181125239671,3.480154638578007, 0, 0.18385840583221036
3,-325.4159202362045,10.94925654076701,9.166718289916655, 0, 0.18385840583221036
4,-212.93231282729423,9.116201568540419,3.159272010490884, 0, 0.18385840583221036
5,-139.95439428405908,18.71235162630842,5.02961113936484, 0, 0.18385840583221036
6,-110.79541511544478,4.465871865586621,1.4798846281862805, 0, 0.18385840583221036
7,-150.91221931384896,10.02541044605556,2.517753820686374, 0, 0.18385840583221036
8,-170.34971286210782,9.740952236978387,3.656275188425625, 0, 0.18385840583221036
9,-167.17329175605244,16.034912540885102,2.592315067794616, 0, 0.18385840583221036
10,-299.53994112832527,12.933275826522618,8.810989213956255, 0, 0.18385840583221036
11,-211.792267164987,5.623247518720689,2.470878814744993, 0, 0.18385840583221036
12,-163.72111356089974,4.998214414409631,2.9443692415041216, 0, 0.18385840583221036
13,-334.7297832671427,5.856093442885594,6.153720390487338, 0, 0.18385840583221036
14,-131.87627324658385,2.4487002109574973,3.1243279938233455, 0, 0.18385840583221036
15,-189.20348303211205,9.168170925539812,5.361035206234499, 0, 0.18385840583221036
16,-184.501937523189,11.686980057926917,3.6733468836979726, 0, 0.18385840583221036
17,-228.33664900226142,3.165880780310374,5.79865463436827, 0, 0.18385840583221036
18,-132.4294016993203,10.444817662987532,3.3887162982617918, 0, 0.18385840583221036
19,-184.64377118216444,7.649689660646914,2.7204201569528657, 0, 0.18385840583221036
20,-134.2148380671875,11.387789629822691,1.8575679905489413, 0, 0.18385840583221036
21,-212.4144608108883,2.504934342682475,4.114886731857405, 0, 0.18385840583221036
22,-369.2556971716593,14.86535866427107,6.627838044981796, 0, 0.18385840583221036
23,-182.3317008012142,8.229031761392264,5.338954334228623, 0, 0.18385840583221036
24,-118.86209468096865,-1.4939330584207369,1.8290678950341885, 0, 0.18385840583221036
25,-286.5844047605177,8.959956918349178,6.802387619349256, 0, 0.18385840583221036
26,-227.04293759128365,10.971212882466943,4.053179065774538, 0, 0.18385840583221036
27,-95.30694658510073,8.09703478897228,1.5904000148907804, 0, 0.18385840583221036
28,-305.68733569514427,6.310087694011827,4.544363336075556, 0, 0.18385840583221036
29,-203.97745164457714,10.367387043970268,4.087113636231291, 0, 0.18385840583221036
30,-144.3780656529824,11.362522204844652,1.8147915841094435, 0, 0.18385840583221036
31,-170.49009499299356,3.178575440039424,2.7196716970475814, 0, 0.18385840583221036
32,-226.47747370742434,7.8051134981009795,5.04297685740985, 0, 0.18385840583221036
33,-293.787721047163,2.9241766027140557,7.842563799200644, 0, 0.18385840583221036
34,-145.26574890188527,11.192370263823477,3.901371276193871, 0, 0.18385840583221036
35,-143.665854019489,5.595485725788706,4.21976388402666, 0, 0.18385840583221036
36,-287.81194507117425,6.765242705620608,6.726411508694827, 0, 0.18385840583221036
37,-191.52778090640825,9.940608038204118,2.86130066283673, 0, 0.18385840583221036
38,-131.3165136497299,14.18181146016218,4.509062091928893, 0, 0.18385840583221036
39,-175.9453067527694,17.018743569129356,4.69716729343663, 0, 0.18385840583221036
40,-228.12326124794984,8.258385679487617,4.061898764190362, 0, 0.18385840583221036
41,-158.59919686977628,7.065143047831384,2.4343216294897982, 0, 0.18385840583221036
42,-150.9881543457435,6.534181019023379,3.502544362144973, 0, 0.18385840583221036
43,-182.47314618339578,11.98987875834149,4.8758104175058286, 0, 0.18385840583221036
44,-261.9953410409453,6.118953636871993,3.91927476269604, 0, 0.18385840583221036
